VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
1,2,0,0,1,0,0,1,Magdalena del Mar
1,89,0,1,1,0,0,1,Magdalena del Mar
1,13,0,0,1,1,0,1,Magdalena del Mar
1,32,0,1,1,0,1,1,Pachacamac
1,10,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,48,0,1,1,0,1,1,Pachacamac
1,15,0,0,1,1,0,1,San Juan de Miraflores
1,36,0,1,1,0,0,1,Pachacamac
1,25,0,1,1,0,0,1,El Agustino
1,13,0,0,1,1,0,1,Pachacamac
1,31,0,0,1,0,0,1,Pachacamac
1,7,0,0,1,1,0,0,Pachacamac
1,12,0,0,1,1,0,1,Pachacamac
1,43,0,1,1,0,0,0,La Molina
1,16,1,0,1,1,0,1,Pachacamac
1,25,0,0,1,0,1,1,Pachacamac
1,28,0,1,1,1,1,1,Pachacamac
1,10,0,0,1,1,0,1,Pachacamac
1,35,0,1,1,0,0,1,Pachacamac
1,13,0,0,1,1,0,1,Lima
1,13,0,0,1,1,0,1,Chorrillos
1,41,0,1,1,0,0,1,San Martin de Porres
1,25,0,0,1,0,1,1,Pachacamac
1,46,0,1,1,0,1,1,Pachacamac
1,11,0,0,1,1,0,1,Pachacamac
1,17,0,0,1,1,0,1,Pachacamac
1,33,0,1,1,0,1,1,Pachacamac
1,46,0,1,1,1,1,1,Pachacamac
1,42,0,0,1,0,0,1,Pachacamac
1,37,0,1,1,0,1,1,Pachacamac
1,12,0,0,1,1,0,1,Pachacamac
1,49,0,1,1,0,1,1,Pachacamac
1,15,0,0,1,1,0,1,Pachacamac
1,12,0,0,1,1,0,1,Pachacamac
1,29,0,0,1,1,0,0,Pachacamac
1,48,0,1,1,0,1,1,Pachacamac
1,17,0,0,1,0,0,1,Comas
1,50,0,1,1,0,0,1,Pachacamac
1,2,0,0,1,0,0,0,Pachacamac
1,35,0,1,1,0,1,1,Pachacamac
1,6,0,0,1,0,0,1,Pachacamac
1,14,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Cieneguilla
1,50,0,1,1,0,1,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,48,0,1,1,0,0,1,Pachacamac
1,15,0,0,1,1,0,1,Pachacamac
1,24,0,1,1,0,1,0,Pachacamac
1,21,0,1,1,0,1,1,Pachacamac
1,1,0,0,1,0,0,1,Pachacamac
1,46,0,1,1,0,1,1,Pachacamac
1,13,0,0,1,1,0,0,Pachacamac
1,9,0,0,1,1,0,1,Pachacamac
1,25,0,1,1,0,1,1,Pachacamac
1,17,0,0,1,1,0,1,Pachacamac
1,14,0,0,1,1,0,1,Pachacamac
1,27,0,1,1,0,0,1,Pachacamac
1,12,0,0,1,1,0,1,El Agustino
1,26,0,1,1,0,0,1,Pachacamac
1,9,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,11,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,36,0,1,1,0,0,1,Pachacamac
1,60,0,1,1,0,0,1,Pachacamac
1,60,0,1,1,0,0,1,Pachacamac
1,11,0,0,1,1,0,1,Pachacamac
1,29,0,0,1,0,1,1,Pachacamac
1,6,0,0,1,1,0,1,Pachacamac
1,48,0,1,1,0,0,1,Pachacamac
1,26,0,0,1,0,0,1,Pachacamac
1,22,0,0,1,0,0,1,Pachacamac
1,49,0,1,1,0,0,1,Pachacamac
1,8,0,0,1,1,0,1,Pachacamac
1,11,1,0,1,1,0,1,Pachacamac
1,14,0,0,1,1,0,1,El Agustino
1,25,0,1,1,0,0,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,33,0,0,1,0,0,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,40,0,1,1,0,1,1,Pachacamac
1,14,0,0,1,1,0,1,Pachacamac
1,35,0,1,1,0,0,1,Pachacamac
1,6,0,0,1,1,0,1,Pachacamac
1,18,0,0,1,1,1,1,Pachacamac
1,9,0,0,1,1,0,1,San Juan de Lurigancho
1,39,0,1,1,0,1,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,8,0,0,1,0,0,1,Pachacamac
1,8,0,0,1,0,0,1,Pachacamac
1,8,0,0,1,0,0,1,Pachacamac
1,17,0,0,1,0,0,1,Pachacamac
1,15,0,0,1,1,0,1,Pachacamac
1,15,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,13,0,0,1,0,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,13,0,0,1,1,0,1,Pachacamac
1,11,0,0,1,1,0,1,Pachacamac
1,11,0,0,1,1,0,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,7,0,0,1,1,0,1,Pachacamac
1,25,0,0,1,0,1,1,Pachacamac
1,29,0,0,1,0,0,1,Pachacamac
1,33,0,1,1,0,1,0,San Luis
1,12,0,0,1,1,0,1,Pachacamac
1,15,0,0,1,1,0,1,Pachacamac
1,8,0,0,1,1,0,1,Pachacamac
1,22,0,0,1,0,0,1,Pachacamac
1,39,0,1,1,0,0,1,Pachacamac
1,46,0,1,1,0,0,1,Pachacamac
1,20,1,0,1,0,0,1,Santa Anita
1,18,0,0,1,1,0,1,Pachacamac
1,33,0,1,1,0,0,1,Pachacamac
1,21,0,0,1,0,0,1,Pachacamac
1,5,0,0,1,1,0,1,Pachacamac
1,29,0,1,1,1,1,1,Miraflores
1,22,0,1,1,0,1,0,Villa El Salvador
1,22,0,1,1,0,1,0,Villa El Salvador
1,15,0,0,1,1,0,0,San Juan de Lurigancho
1,45,0,1,1,0,0,1,Ate
1,27,0,1,1,0,0,1,San Juan de Miraflores
1,40,0,1,1,0,1,1,Los Olivos
1,16,0,0,1,0,0,0,Puente Piedra
1,8,0,0,1,0,0,1,Puente Piedra
1,41,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,0,0,1,San Juan de Lurigancho
1,10,0,0,1,1,0,1,San Juan de Lurigancho
1,16,0,0,1,1,0,1,Santa Rosa
1,15,0,0,1,0,0,1,Puente Piedra
1,36,0,1,1,0,1,0,Santa Rosa
1,40,0,1,1,0,1,1,Miraflores
1,40,0,1,1,0,1,1,Ate
1,10,0,0,1,1,0,1,Santa Anita
1,17,0,1,1,1,1,1,Ate
1,21,0,0,1,0,0,0,San Juan de Lurigancho
1,38,0,1,1,0,0,1,Comas
1,13,1,0,1,1,0,0,Villa Maria del Triunfo
1,13,0,0,1,1,0,1,Villa El Salvador
1,17,0,0,1,1,0,1,San Juan de Miraflores
1,28,0,1,1,0,1,1,Ate
1,18,0,0,1,0,0,1,Lima
1,18,0,0,1,0,0,1,Lima
1,24,0,0,1,1,0,0,Lima
1,29,0,1,1,0,0,0,San Martin de Porres
1,23,0,0,1,0,1,1,La Molina
1,15,0,0,1,1,0,1,Puente Piedra
1,29,0,1,1,0,1,0,Puente Piedra
1,31,0,1,1,0,1,1,Puente Piedra
1,8,0,0,1,1,0,1,Puente Piedra
1,26,0,1,1,0,0,1,Puente Piedra
1,26,0,1,1,0,1,1,Puente Piedra
1,54,0,1,1,0,1,1,Puente Piedra
1,16,0,0,1,0,0,1,Puente Piedra
1,16,0,0,1,0,0,1,Puente Piedra
1,10,0,0,1,0,0,1,Puente Piedra
0,13,0,0,1,0,0,0,Puente Piedra
1,32,0,1,1,0,0,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,34,0,1,1,0,0,1,Puente Piedra
1,18,0,1,1,0,0,1,Puente Piedra
1,26,0,1,1,0,1,1,Puente Piedra
1,34,0,1,1,0,0,1,Puente Piedra
1,20,1,0,1,0,0,1,Puente Piedra
1,52,0,1,1,0,1,0,Puente Piedra
1,14,0,0,1,1,0,0,Puente Piedra
1,36,1,1,1,0,0,1,Puente Piedra
1,10,0,0,1,1,0,1,Ancon
1,22,0,1,1,1,0,1,Puente Piedra
1,31,0,1,1,0,0,1,Puente Piedra
1,0,0,0,1,0,0,1,Puente Piedra
1,23,0,0,1,0,0,1,Puente Piedra
1,41,0,1,1,0,1,0,Puente Piedra
1,33,0,1,1,0,0,0,Puente Piedra
1,39,0,1,1,0,1,1,Puente Piedra
1,42,0,1,1,0,0,1,Puente Piedra
1,35,0,0,1,0,1,1,Puente Piedra
1,35,0,0,1,0,1,1,Puente Piedra
1,40,0,1,1,0,1,0,Puente Piedra
1,26,0,1,1,0,1,0,Puente Piedra
1,41,0,1,1,0,0,0,Puente Piedra
1,26,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,11,0,0,1,1,0,1,Puente Piedra
1,21,0,1,1,0,0,0,Puente Piedra
1,21,0,1,1,0,0,0,Puente Piedra
1,61,0,1,1,1,1,1,Puente Piedra
1,21,0,1,1,0,0,1,Puente Piedra
1,63,0,1,1,0,1,1,Puente Piedra
1,63,0,1,1,0,1,1,Puente Piedra
1,63,0,1,1,0,1,1,Puente Piedra
1,49,0,1,1,0,1,0,Puente Piedra
1,4,0,0,1,0,0,1,San Martin de Porres
1,42,0,1,1,0,0,1,San Martin de Porres
1,15,0,0,1,1,0,0,Puente Piedra
1,4,0,0,1,1,0,1,Puente Piedra
1,43,1,1,1,1,1,1,Puente Piedra
1,11,0,0,1,0,0,1,Puente Piedra
1,11,0,0,1,0,0,1,Puente Piedra
1,8,0,0,1,0,0,1,Puente Piedra
1,8,0,0,1,0,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,55,0,1,1,0,1,1,Puente Piedra
1,34,0,1,1,0,1,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,24,0,1,1,0,1,1,Puente Piedra
1,1,0,0,1,0,0,1,Puente Piedra
1,19,0,0,1,0,0,0,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,32,0,1,1,1,0,1,Puente Piedra
1,47,0,1,1,0,0,0,Puente Piedra
1,47,0,1,1,0,0,0,Puente Piedra
1,48,0,1,1,0,1,0,Puente Piedra
1,31,0,1,1,0,1,1,Puente Piedra
1,19,0,0,1,1,1,1,Puente Piedra
1,27,0,1,1,0,0,1,Puente Piedra
1,30,0,1,1,0,0,1,Puente Piedra
1,17,0,0,1,0,0,1,Puente Piedra
1,18,0,0,1,1,0,0,Puente Piedra
1,42,0,1,1,0,1,0,Puente Piedra
1,17,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,47,0,1,1,0,1,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,11,0,0,1,1,0,1,Puente Piedra
1,6,0,0,1,0,0,1,Puente Piedra
1,6,0,0,1,0,0,1,Puente Piedra
1,24,0,1,1,0,1,1,Puente Piedra
1,41,0,1,1,0,1,0,Puente Piedra
1,46,0,1,1,0,1,1,Puente Piedra
1,20,0,0,1,1,0,0,Puente Piedra
1,19,0,0,1,1,0,0,Puente Piedra
1,25,0,1,1,0,1,1,Puente Piedra
1,55,0,1,1,0,1,0,Puente Piedra
0,44,0,1,1,0,0,1,Puente Piedra
1,39,0,1,1,0,1,0,Ate
1,32,0,0,1,1,1,1,Puente Piedra
1,80,0,1,1,1,0,1,Puente Piedra
1,19,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,0,0,1,Puente Piedra
1,37,0,1,1,0,1,1,Puente Piedra
1,59,0,1,1,0,1,1,Puente Piedra
1,50,0,1,1,0,1,1,Puente Piedra
1,27,0,1,1,1,0,1,Puente Piedra
1,43,0,1,1,0,1,1,Puente Piedra
1,41,0,1,1,0,1,0,Puente Piedra
1,25,0,1,1,0,1,1,Puente Piedra
1,35,0,1,1,0,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,0,0,1,Puente Piedra
1,38,0,1,1,0,0,1,Puente Piedra
1,16,0,0,1,0,0,1,Puente Piedra
1,11,0,0,1,0,0,1,Puente Piedra
1,35,1,1,1,0,1,0,Puente Piedra
1,36,0,1,1,0,1,1,Puente Piedra
1,18,0,1,1,0,0,1,Lima
1,22,0,1,1,0,0,1,Ancon
0,21,0,1,1,0,0,0,Puente Piedra
1,23,0,1,1,0,0,1,Puente Piedra
0,20,0,1,1,0,0,0,Puente Piedra
1,50,0,1,1,0,1,1,Puente Piedra
1,39,0,1,1,0,0,1,Puente Piedra
1,21,0,0,1,0,0,1,Puente Piedra
1,36,0,1,1,0,1,1,Puente Piedra
1,17,0,0,1,0,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,36,0,1,1,0,1,0,Puente Piedra
1,23,0,1,1,0,1,1,Puente Piedra
1,42,0,1,1,0,1,0,Puente Piedra
1,37,0,1,1,0,0,0,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,28,0,1,1,0,0,1,Puente Piedra
1,33,0,1,1,0,0,1,Puente Piedra
1,20,0,0,1,1,0,0,Puente Piedra
1,40,0,1,1,0,1,1,Puente Piedra
1,39,0,1,1,0,1,1,Puente Piedra
1,17,0,0,1,0,0,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,8,0,0,1,1,0,1,Puente Piedra
1,8,0,0,1,1,0,1,Puente Piedra
1,10,0,0,1,1,0,1,Puente Piedra
1,10,0,0,1,1,0,1,Puente Piedra
1,39,0,1,1,0,0,1,Puente Piedra
1,18,0,0,1,0,0,1,Puente Piedra
1,18,0,0,1,1,0,1,Puente Piedra
1,25,0,1,1,0,0,1,Puente Piedra
1,43,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,1,0,0,Puente Piedra
1,12,0,0,1,1,0,0,Puente Piedra
1,32,0,1,1,0,0,1,Puente Piedra
1,31,0,1,1,0,1,1,Puente Piedra
1,36,0,1,1,0,1,1,Puente Piedra
1,27,0,0,1,1,1,0,Puente Piedra
1,28,0,1,1,0,0,1,Puente Piedra
1,7,0,0,1,0,0,0,Puente Piedra
1,4,0,0,1,0,0,0,Puente Piedra
1,2,0,0,1,0,0,0,Puente Piedra
1,31,0,1,1,0,0,1,Puente Piedra
1,31,0,1,1,0,1,1,Puente Piedra
1,74,0,1,1,0,0,1,Puente Piedra
1,74,0,1,1,0,0,1,Puente Piedra
1,26,0,1,1,0,0,0,Puente Piedra
1,0,0,0,1,0,0,1,Puente Piedra
1,39,0,1,1,0,1,1,Puente Piedra
1,14,0,0,1,1,0,0,Los Olivos
1,54,0,1,1,0,0,1,Puente Piedra
1,38,0,1,1,0,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,50,0,1,1,0,0,0,Santa Anita
1,16,0,0,1,1,0,1,Santa Anita
1,50,0,1,1,0,1,0,Puente Piedra
1,18,0,0,1,0,0,0,Puente Piedra
1,24,0,1,1,0,0,1,Puente Piedra
1,24,0,1,1,0,0,1,Puente Piedra
1,50,0,1,1,0,1,1,Puente Piedra
1,16,0,0,1,0,0,1,Puente Piedra
1,27,0,1,1,0,1,0,Puente Piedra
1,37,0,1,1,0,0,0,Puente Piedra
1,52,0,1,1,0,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,33,0,1,1,0,1,1,Puente Piedra
1,11,0,0,1,1,0,1,Carabayllo
1,39,0,0,1,0,0,1,Puente Piedra
1,35,0,1,1,0,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,6,0,0,1,0,0,1,Puente Piedra
1,20,0,0,1,0,0,1,Puente Piedra
1,11,0,0,1,0,0,1,Carabayllo
1,11,0,0,1,0,0,1,Carabayllo
1,3,0,0,1,0,0,1,Carabayllo
1,3,0,0,1,0,0,1,Carabayllo
1,6,0,0,1,0,0,1,Carabayllo
1,6,0,0,1,0,0,1,Carabayllo
1,25,0,1,1,0,0,1,Puente Piedra
1,1,0,0,1,0,0,1,Puente Piedra
1,10,0,0,1,1,0,1,Puente Piedra
1,21,0,0,1,0,1,0,Puente Piedra
1,20,0,0,1,1,1,1,San Martin de Porres
1,13,0,0,1,0,0,1,Puente Piedra
1,39,0,1,1,0,0,1,Puente Piedra
1,43,0,1,1,0,1,0,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,40,0,1,1,0,1,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,4,0,0,1,1,0,1,Puente Piedra
1,7,0,0,1,1,0,0,Puente Piedra
1,13,0,0,1,1,0,1,Carabayllo
1,63,0,1,1,0,0,1,Puente Piedra
1,13,0,0,1,0,0,1,Puente Piedra
1,7,0,0,1,1,0,1,Carabayllo
1,37,0,1,1,0,1,1,Puente Piedra
1,37,0,1,1,0,0,0,Puente Piedra
1,4,0,0,1,1,0,0,Puente Piedra
1,23,1,1,1,0,0,1,Puente Piedra
1,18,0,0,1,0,0,0,Los Olivos
1,41,0,1,1,0,1,1,Puente Piedra
1,49,0,1,1,0,0,0,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,63,0,1,1,0,0,0,Puente Piedra
1,23,0,1,1,0,0,1,Puente Piedra
1,34,0,1,1,0,1,0,Puente Piedra
1,47,0,1,1,0,0,0,Puente Piedra
1,28,0,1,1,0,1,1,Puente Piedra
1,23,0,1,1,0,0,1,Puente Piedra
1,51,0,1,1,0,0,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,34,0,1,1,0,1,1,Puente Piedra
1,31,0,1,1,0,1,1,Puente Piedra
1,41,0,1,1,0,1,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,24,0,1,1,0,0,1,Puente Piedra
1,46,0,1,1,0,0,0,Puente Piedra
1,61,0,1,1,0,0,1,Puente Piedra
1,34,0,1,1,0,0,1,Puente Piedra
1,4,0,0,1,1,0,1,Puente Piedra
1,34,0,1,1,0,0,1,Puente Piedra
1,38,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,38,0,1,1,0,0,1,Puente Piedra
1,28,0,1,1,0,0,1,Puente Piedra
1,19,1,0,1,0,0,1,Carabayllo
1,22,0,1,1,0,0,1,Puente Piedra
1,35,0,1,1,0,0,1,Puente Piedra
1,24,0,0,1,1,1,1,Puente Piedra
1,55,0,1,1,0,0,1,Puente Piedra
1,11,0,0,1,1,0,1,Puente Piedra
1,6,0,0,1,1,0,1,Puente Piedra
1,10,0,0,1,0,0,1,Puente Piedra
1,45,0,1,1,0,1,1,Puente Piedra
1,20,0,0,1,0,0,1,Puente Piedra
1,65,0,1,1,0,0,1,Puente Piedra
1,13,0,0,1,0,0,1,Los Olivos
1,32,0,1,1,0,0,1,Puente Piedra
1,4,0,0,1,0,0,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,54,0,0,1,0,0,1,Puente Piedra
1,45,0,1,1,0,0,1,Puente Piedra
1,53,0,1,1,0,0,1,Puente Piedra
1,18,0,1,1,1,0,1,Puente Piedra
1,25,0,1,1,0,0,1,Puente Piedra
1,35,0,1,1,0,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,23,0,0,1,1,0,1,Puente Piedra
1,26,0,1,1,0,1,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,1,0,1,Puente Piedra
1,36,0,1,1,0,1,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,42,0,1,1,0,1,1,Puente Piedra
1,24,0,1,1,0,1,1,Puente Piedra
1,4,0,0,1,1,0,1,Puente Piedra
1,1,0,0,1,0,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,33,0,1,1,0,0,1,Puente Piedra
1,42,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,43,0,1,1,0,1,1,Puente Piedra
1,27,0,1,1,0,0,1,Puente Piedra
1,17,0,0,1,1,0,1,Puente Piedra
1,49,0,0,1,0,0,1,Puente Piedra
1,63,0,1,1,0,0,1,Puente Piedra
1,47,0,1,1,0,1,0,Puente Piedra
1,24,0,1,1,0,1,1,Puente Piedra
1,29,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,0,0,1,Puente Piedra
1,40,0,1,1,0,0,1,Puente Piedra
1,78,0,1,1,0,0,1,Puente Piedra
1,78,0,1,1,0,0,1,Puente Piedra
1,38,0,1,1,0,1,1,Puente Piedra
1,7,0,0,1,1,0,1,Ate
1,38,0,1,1,0,0,1,Puente Piedra
1,8,0,0,1,0,0,1,Puente Piedra
1,4,0,0,1,0,0,1,Puente Piedra
1,62,0,1,1,0,0,1,Puente Piedra
1,40,0,1,1,0,1,1,Puente Piedra
1,24,0,1,1,0,0,0,Puente Piedra
1,44,0,1,1,0,0,1,Puente Piedra
1,17,0,1,1,0,0,1,Puente Piedra
1,24,0,1,1,0,0,1,Puente Piedra
1,16,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,0,0,1,Puente Piedra
1,26,0,0,1,0,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,45,0,1,1,0,0,1,Puente Piedra
1,28,0,1,1,0,0,1,Puente Piedra
1,36,0,1,1,0,0,1,Puente Piedra
1,26,0,1,1,0,1,1,Puente Piedra
1,25,0,1,1,0,0,1,Puente Piedra
1,19,0,1,1,0,0,1,Puente Piedra
1,22,0,0,1,1,0,0,Puente Piedra
1,52,0,1,1,0,1,1,Puente Piedra
1,46,0,1,1,0,0,1,Puente Piedra
1,34,0,1,1,0,0,0,Puente Piedra
1,30,0,1,1,0,1,0,Puente Piedra
1,52,0,1,1,0,0,0,Puente Piedra
1,17,0,1,1,0,0,0,Puente Piedra
1,15,0,0,1,0,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,26,0,1,1,0,0,1,Puente Piedra
1,20,0,1,1,0,1,1,Puente Piedra
1,48,0,1,1,0,1,1,Puente Piedra
1,38,0,1,1,0,0,1,Puente Piedra
1,11,0,0,1,1,0,1,Puente Piedra
1,18,0,0,1,0,0,0,Puente Piedra
1,3,0,0,1,0,0,0,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,25,0,1,1,0,0,1,Puente Piedra
1,25,0,0,1,0,0,1,La Victoria
1,38,0,1,1,0,0,1,Puente Piedra
0,10,0,0,1,1,0,0,Puente Piedra
0,10,0,0,1,1,0,0,Puente Piedra
1,2,0,0,1,0,0,0,Puente Piedra
1,2,0,0,1,0,0,0,Puente Piedra
1,35,0,1,1,0,1,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,18,0,0,1,1,1,1,Puente Piedra
0,4,0,0,1,1,0,1,Puente Piedra
1,31,1,1,1,0,1,1,Puente Piedra
1,10,0,0,1,1,0,1,Puente Piedra
1,9,0,0,1,1,0,1,Puente Piedra
1,33,0,1,1,0,0,1,Puente Piedra
1,8,0,0,1,0,0,1,Rimac
1,8,0,0,1,0,0,1,Rimac
1,35,0,1,1,0,1,1,Puente Piedra
1,38,0,1,1,0,1,1,Puente Piedra
1,24,0,1,1,0,0,0,Puente Piedra
1,43,0,1,1,0,0,1,Puente Piedra
1,6,0,0,1,1,0,1,Puente Piedra
1,19,1,0,1,0,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,15,0,0,1,1,0,1,Puente Piedra
1,3,0,0,1,0,0,0,Puente Piedra
1,3,0,0,1,0,0,0,Puente Piedra
1,51,0,1,1,0,1,0,Puente Piedra
1,34,0,1,1,0,1,1,Puente Piedra
1,30,0,1,1,0,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,53,0,1,1,0,1,1,Puente Piedra
1,28,0,1,1,0,1,1,Puente Piedra
1,7,0,0,1,1,0,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,0,0,1,Puente Piedra
1,29,0,1,1,0,1,1,Puente Piedra
1,12,0,0,1,1,0,1,Puente Piedra
1,8,0,0,1,1,0,1,Puente Piedra
1,30,0,1,1,0,1,1,Puente Piedra
1,14,0,0,1,1,0,1,Puente Piedra
1,13,0,0,1,0,0,1,Ate
1,15,0,0,1,1,0,1,San Martin de Porres
1,15,0,0,1,1,0,1,San Martin de Porres
1,15,0,0,1,1,0,1,San Martin de Porres
1,25,0,1,1,0,1,0,Villa Maria del Triunfo
1,63,0,1,1,0,0,0,Villa Maria del Triunfo
1,40,0,1,1,0,1,1,Rimac
1,60,0,1,1,0,1,1,Rimac
1,60,0,1,1,0,1,1,Rimac
1,4,0,0,1,1,0,0,Rimac
1,15,0,0,1,1,0,1,Rimac
1,26,0,1,1,0,0,1,Rimac
1,28,0,0,1,0,0,1,Rimac
1,14,0,0,1,1,0,1,Rimac
1,27,0,0,1,0,0,1,Rimac
1,54,0,1,1,0,0,1,Rimac
1,23,0,1,1,0,1,1,Rimac
1,32,0,1,1,0,1,1,Rimac
1,20,0,0,1,0,0,0,Comas
1,34,0,1,1,0,0,1,Rimac
1,25,0,1,1,0,0,1,Rimac
1,11,0,0,1,1,0,1,Rimac
1,11,0,0,1,1,0,1,Rimac
1,11,0,0,1,1,0,1,Rimac
1,11,0,0,1,1,0,1,Rimac
1,62,0,1,1,0,1,1,Rimac
1,62,0,1,1,0,1,1,Rimac
1,62,0,1,1,0,1,1,Rimac
1,60,0,1,1,0,0,1,Rimac
1,45,0,1,1,0,1,1,Rimac
1,32,0,1,1,0,0,1,Rimac
1,50,0,0,1,0,0,0,Rimac
1,36,0,1,1,0,0,0,Rimac
1,46,0,1,1,0,0,0,Rimac
1,10,0,0,1,1,0,0,Rimac
1,6,0,0,1,1,0,0,Rimac
1,11,0,0,1,1,0,1,Rimac
1,11,0,0,1,1,0,1,Rimac
1,38,0,1,1,0,0,0,Rimac
1,17,0,0,1,1,0,0,Rimac
1,12,0,0,1,1,0,0,Rimac
1,20,0,0,1,0,0,1,Rimac
1,53,0,1,1,0,0,1,Rimac
1,13,0,0,1,1,0,1,Rimac
1,48,0,0,1,0,1,0,Rimac
1,60,0,1,1,0,1,1,Rimac
1,13,0,0,1,1,0,0,Rimac
1,11,0,0,1,1,0,0,Rimac
1,38,0,1,1,0,1,0,Rimac
1,31,0,0,1,0,0,1,Rimac
